GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400622,1610612757,POR,Portland,1641739,Toumani Camara,Toumani,F,,34.000000:10,118.8,120.3,77.1,81.0,41.6,39.4,0.12,3.0,20.0,0.037,0.135,0.094,6.7,0.722,0.743,0.167,0.169,91.99,89.21,74.34,64,0.214
0022400622,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,33.000000:45,111.0,112.7,83.3,88.9,27.7,23.8,0.167,4.0,23.5,0.0,0.103,0.058,5.9,0.455,0.505,0.181,0.183,93.3,89.6,74.67,63,0.13
0022400622,1610612757,POR,Portland,1629057,Robert Williams III,Robert,C,,23.000000:33,99.8,104.3,87.7,93.6,12.1,10.6,0.0,0.0,0.0,0.182,0.258,0.226,0.0,0.667,0.667,0.113,0.113,101.14,95.8,79.83,47,0.198
0022400622,1610612757,POR,Portland,1630166,Deni Avdija,Deni,G,,25.000000:41,100.5,101.9,72.1,71.7,28.5,30.2,0.313,0.0,26.3,0.0,0.135,0.079,0.0,0.455,0.477,0.23,0.238,98.53,98.12,81.77,52,0.146
0022400622,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,32.000000:10,99.6,100.0,78.1,80.0,21.5,20.0,0.176,1.0,14.3,0.03,0.054,0.043,14.3,0.633,0.661,0.243,0.253,99.14,97.74,81.45,66,0.167
0022400622,1610612757,POR,Portland,1630703,Scoot Henderson,Scoot,,,13.000000:50,92.2,89.7,101.4,96.6,-9.3,-6.9,0.25,2.0,28.6,0.0,0.0,0.0,14.3,0.5,0.5,0.161,0.171,96.81,100.63,83.86,29,-0.052
0022400622,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,,,24.000000:28,88.7,88.5,75.3,74.5,13.5,14.0,0.0,0.0,0.0,0.0,0.16,0.077,26.7,0.318,0.318,0.259,0.269,100.37,101.04,84.2,52,-0.017
0022400622,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,,,19.000000:18,107.5,102.6,81.0,78.9,26.5,23.6,0.067,1.0,20.0,0.059,0.214,0.129,20.0,0.5,0.347,0.095,0.102,92.32,95.75,79.79,39,0.083
0022400622,1610612757,POR,Portland,1631200,Kris Murray,Kris,,,12.000000:01,83.9,79.3,69.7,66.7,14.3,12.6,0.0,0.0,0.0,0.063,0.118,0.091,0.0,0.667,0.694,0.121,0.136,106.33,111.84,93.2,29,0.357
0022400622,1610612757,POR,Portland,1630625,Dalano Banton,Dalano,,,13.000000:12,94.5,100.0,70.4,71.4,24.1,28.6,0.5,3.0,23.1,0.0,0.0,0.0,7.7,0.556,0.556,0.323,0.328,101.67,98.18,81.82,26,0.273
