GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0022400897,1610612742,DAL,Dallas,202691,Klay Thompson,Klay,F,,34.000000:04,0.352,0.344,0.386,0.75,0.519,0.0,0.0,0.25,0.2,0.211,0.182,0.0,0.143,0.0,0.0,0.0,0.0,0.384
0022400897,1610612742,DAL,Dallas,1630230,Naji Marshall,Naji,F,,32.000000:17,0.267,0.323,0.265,0.222,0.222,0.0,0.125,0.5,0.5,0.5,0.1,0.429,0.125,0.0,0.5,0.111,0.429,0.301
0022400897,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,23.000000:47,0.093,0.125,0.083,0.0,0.0,0.0,0.0,0.5,0.1,0.214,0.25,0.25,0.0,1.0,0.0,0.8,0.2,0.107
0022400897,1610612742,DAL,Dallas,1631108,Max Christie,Max,G,,35.000000:57,0.197,0.152,0.208,0.25,0.3,0.333,0.143,0.0,0.111,0.087,0.045,0.167,0.2,0.0,0.0,0.143,0.0,0.169
0022400897,1610612742,DAL,Dallas,203915,Spencer Dinwiddie,Spencer,G,,29.000000:27,0.142,0.111,0.119,0.125,0.12,0.25,0.5,0.0,0.067,0.053,0.333,0.125,0.444,1.0,0.333,0.222,0.286,0.121
0022400897,1610612742,DAL,Dallas,1630314,Brandon Williams,Brandon,,,34.000000:10,0.224,0.212,0.214,0.0,0.138,0.0,0.0,0.0,0.238,0.217,0.364,0.429,0.222,0.0,0.333,0.2,0.2,0.175
0022400897,1610612742,DAL,Dallas,1630556,Kessler Edwards,Kessler,,,25.000000:31,0.089,0.136,0.082,0.125,0.1,0.0,0.0,0.0,0.143,0.133,0.188,0.167,0.333,0.333,0.0,0.375,0.0,0.132
0022400897,1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,Olivier-Maxence,,,24.000000:47,0.151,0.13,0.143,0.125,0.053,0.667,0.5,0.0,0.143,0.133,0.143,0.0,0.125,0.0,0.0,0.0,0.333,0.158
0022400897,1610612742,DAL,Dallas,203957,Danté Exum,Danté,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400897,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400897,1610612742,DAL,Dallas,1628997,Caleb Martin,Caleb,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400897,1610612742,DAL,Dallas,1629023,P.J. Washington,P.J.,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400897,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,Kyle,F,,26.000000:40,0.187,0.219,0.184,0.222,0.111,0.2,0.2,0.0,0.154,0.129,0.0,0.231,0.0,0.0,0.0,0.2,0.333,0.218
0022400897,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,24.000000:50,0.447,0.464,0.435,0.0,0.0,0.462,0.429,1.0,0.44,0.517,0.333,0.5,0.333,0.0,1.0,0.6,0.375,0.427
0022400897,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,22.000000:59,0.018,0.038,0.023,0.0,0.0,0.0,0.0,0.0,0.087,0.074,0.083,0.0,0.0,1.0,0.0,0.2,0.125,0.028
0022400897,1610612749,MIL,Milwaukee,1627752,Taurean Prince,Taurean,G,,29.000000:27,0.123,0.03,0.107,0.143,0.278,0.0,0.0,0.0,0.133,0.108,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.034
0022400897,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,,26.000000:44,0.327,0.367,0.313,0.556,0.471,0.538,0.5,0.0,0.107,0.094,0.357,0.286,0.667,0.0,0.0,0.0,0.375,0.415
0022400897,1610612749,MIL,Milwaukee,1631260,AJ Green,AJ,,,30.000000:53,0.124,0.188,0.164,0.545,0.346,0.0,0.0,0.0,0.059,0.051,0.095,0.0,0.0,0.0,0.0,0.333,0.1,0.202
0022400897,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,Kevin,,,26.000000:12,0.247,0.138,0.239,0.0,0.227,0.4,0.5,0.333,0.37,0.367,0.737,0.25,1.0,0.0,0.0,0.0,0.333,0.137
0022400897,1610612749,MIL,Milwaukee,1630579,Jericho Sims,Jericho,,,20.000000:27,0.127,0.227,0.139,0.0,0.0,0.0,0.0,0.667,0.3,0.348,0.0,0.1,0.0,1.0,0.0,0.333,0.0,0.182
0022400897,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,Andre,,,9.000000:03,0.383,0.375,0.389,0.5,0.333,0.0,0.0,0.0,0.2,0.167,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.381
0022400897,1610612749,MIL,Milwaukee,1641753,Chris Livingston,Chris,,,9.000000:03,0.096,0.0,0.056,0.0,0.111,1.0,1.0,1.0,0.4,0.5,0.143,0.0,0.0,0.0,0.0,1.0,1.0,0.048
0022400897,1610612749,MIL,Milwaukee,1630649,Stanley Umude,Stanley,,,4.000000:34,0.233,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.25,0.2,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0022400897,1610612749,MIL,Milwaukee,1631123,Jamaree Bouyea,Jamaree,,,4.000000:34,0.155,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.5,0.0,0.0,0.0,0.0,0.182
0022400897,1610612749,MIL,Milwaukee,1641890,Tyler Smith,Tyler,,,4.000000:34,0.078,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
