GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400142,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,F,,34:49,5.0,12.0,0.417,0.0,5.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,4.0,1.0,1.0,1.0,1.0,10.0,13.0
0022400142,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,30:58,11.0,16.0,0.688,2.0,3.0,0.667,3.0,4.0,0.75,2.0,4.0,6.0,0.0,3.0,2.0,0.0,3.0,27.0,10.0
0022400142,1610612763,MEM,Memphis,1641744,Zach Edey,Zach,C,,21:59,4.0,7.0,0.571,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,10.0,1.0,1.0,1.0,3.0,3.0,10.0,15.0
0022400142,1610612763,MEM,Memphis,1642377,Jaylen Wells,Jaylen,G,,36:14,6.0,11.0,0.545,2.0,4.0,0.5,1.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,15.0,13.0
0022400142,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,G,,31:25,6.0,13.0,0.462,0.0,2.0,0.0,6.0,8.0,0.75,0.0,6.0,6.0,12.0,2.0,0.0,6.0,1.0,18.0,21.0
0022400142,1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,Scotty,,,29:01,4.0,9.0,0.444,1.0,2.0,0.5,3.0,3.0,1.0,0.0,4.0,4.0,13.0,1.0,0.0,2.0,3.0,12.0,9.0
0022400142,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,26:09,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,8.0,4.0
0022400142,1610612763,MEM,Memphis,1630643,Jay Huff,Jay,,,14:12,7.0,10.0,0.7,5.0,7.0,0.714,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,20.0,5.0
0022400142,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,,,13:04,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,-4.0
0022400142,1610612763,MEM,Memphis,1642530,Yuki Kawamura,Yuki,,,1:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0022400142,1610612763,MEM,Memphis,1630658,Colin Castleton,Colin,,,0:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022400142,1610612763,MEM,Memphis,1629723,John Konchar,John,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022400142,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,F,,27:16,5.0,15.0,0.333,4.0,10.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,14.0,-11.0
0022400142,1610612755,PHI,Philadelphia,1628997,Caleb Martin,Caleb,F,,27:42,1.0,7.0,0.143,0.0,3.0,0.0,7.0,10.0,0.7,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,9.0,-26.0
0022400142,1610612755,PHI,Philadelphia,203083,Andre Drummond,Andre,C,,29:17,1.0,7.0,0.143,0.0,1.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,2.0,1.0,0.0,4.0,3.0,4.0,-15.0
0022400142,1610612755,PHI,Philadelphia,200768,Kyle Lowry,Kyle,G,,20:55,3.0,4.0,0.75,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,10.0,-1.0
0022400142,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,37:27,8.0,19.0,0.421,4.0,9.0,0.444,3.0,3.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,3.0,2.0,23.0,-16.0
0022400142,1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,Guerschon,,,18:42,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0
0022400142,1610612755,PHI,Philadelphia,1630231,KJ Martin,KJ,,,20:18,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,3.0
0022400142,1610612755,PHI,Philadelphia,201569,Eric Gordon,Eric,,,22:26,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,10.0,-12.0
0022400142,1610612755,PHI,Philadelphia,1642272,Jared McCain,Jared,,,16:36,8.0,16.0,0.5,2.0,6.0,0.333,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0
0022400142,1610612755,PHI,Philadelphia,202704,Reggie Jackson,Reggie,,,8:37,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,-7.0
0022400142,1610612755,PHI,Philadelphia,1641741,Ricky Council IV,Ricky,,,7:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0022400142,1610612755,PHI,Philadelphia,1630288,Jeff Dowtin Jr.,Jeff,,,1:27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0022400142,1610612755,PHI,Philadelphia,1641737,Adem Bona,Adem,,,1:27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0
0022400227,1610612756,PHX,Phoenix,1626220,Royce O'Neale,Royce,F,,21:55,2.0,12.0,0.167,1.0,6.0,0.167,0.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0,2.0,5.0,-6.0
0022400227,1610612756,PHX,Phoenix,1642346,Ryan Dunn,Ryan,F,,27:43,4.0,11.0,0.364,2.0,7.0,0.286,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,10.0,-29.0
0022400227,1610612756,PHX,Phoenix,203994,Jusuf Nurkić,Jusuf,C,,21:36,1.0,7.0,0.143,0.0,3.0,0.0,1.0,2.0,0.5,5.0,6.0,11.0,1.0,3.0,0.0,2.0,2.0,3.0,-11.0
0022400227,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,31:23,6.0,16.0,0.375,1.0,4.0,0.25,5.0,6.0,0.833,2.0,1.0,3.0,5.0,2.0,0.0,3.0,0.0,18.0,-16.0
0022400227,1610612756,PHX,Phoenix,1626145,Tyus Jones,Tyus,G,,31:21,3.0,11.0,0.273,2.0,9.0,0.222,2.0,2.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,10.0,-7.0
0022400227,1610612756,PHX,Phoenix,1629006,Josh Okogie,Josh,,,28:05,10.0,15.0,0.667,3.0,4.0,0.75,2.0,3.0,0.667,6.0,2.0,8.0,1.0,2.0,0.0,0.0,1.0,25.0,-8.0
0022400227,1610612756,PHX,Phoenix,203486,Mason Plumlee,Mason,,,11:30,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,-8.0
0022400227,1610612756,PHX,Phoenix,1628420,Monté Morris,Monté,,,13:01,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,-5.0
0022400227,1610612756,PHX,Phoenix,1627814,Damion Lee,Damion,,,10:58,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,-1.0
0022400227,1610612756,PHX,Phoenix,1642345,Oso Ighodaro,Oso,,,14:54,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,-4.0
0022400227,1610612756,PHX,Phoenix,1631102,TyTy Washington Jr.,TyTy,,,16:00,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,-14.0
0022400227,1610612756,PHX,Phoenix,1629626,Bol Bol,Bol,,,5:47,1.0,2.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0
0022400227,1610612756,PHX,Phoenix,1641779,Jalen Bridges,Jalen,,,5:47,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0
0022400227,1610612758,SAC,Sacramento,201942,DeMar DeRozan,DeMar,F,,17:26,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0
0022400227,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,33:05,7.0,11.0,0.636,3.0,5.0,0.6,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,17.0,25.0
0022400227,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,29:41,3.0,4.0,0.75,3.0,3.0,1.0,2.0,2.0,1.0,1.0,9.0,10.0,9.0,0.0,1.0,7.0,2.0,11.0,8.0
0022400227,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,G,,36:33,9.0,16.0,0.563,2.0,6.0,0.333,2.0,5.0,0.4,1.0,5.0,6.0,5.0,3.0,0.0,1.0,3.0,22.0,19.0
0022400227,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,31:59,11.0,17.0,0.647,1.0,2.0,0.5,6.0,8.0,0.75,1.0,5.0,6.0,10.0,2.0,1.0,3.0,3.0,29.0,19.0
0022400227,1610612758,SAC,Sacramento,1629162,Jordan McLaughlin,Jordan,,,14:49,4.0,6.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,-2.0
0022400227,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,22:14,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,13.0,14.0
0022400227,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,,25:33,4.0,5.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,9.0,4.0
0022400227,1610612758,SAC,Sacramento,203926,Doug McDermott,Doug,,,15:12,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0
0022400227,1610612758,SAC,Sacramento,203458,Alex Len,Alex,,,4:46,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0
0022400227,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,2:54,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
0022400227,1610612758,SAC,Sacramento,1630222,Mason Jones,Mason,,,2:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0
0022400227,1610612758,SAC,Sacramento,1642403,Isaac Jones,Isaac,,,2:54,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0022400290,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,36:18,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,0.0,3.0
0022400290,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,F,,25:11,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,5.0,8.0,-11.0
0022400290,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,35:20,6.0,11.0,0.545,0.0,0.0,0.0,10.0,12.0,0.833,4.0,10.0,14.0,7.0,2.0,1.0,4.0,2.0,22.0,1.0
0022400290,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,41:07,12.0,20.0,0.6,4.0,6.0,0.667,13.0,14.0,0.929,1.0,6.0,7.0,2.0,2.0,1.0,5.0,1.0,41.0,3.0
0022400290,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,41:37,4.0,14.0,0.286,3.0,9.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,0.0,13.0,16.0
0022400290,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,,,40:22,8.0,10.0,0.8,0.0,1.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,2.0,3.0,3.0,3.0,5.0,19.0,4.0
0022400290,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,26:22,6.0,11.0,0.545,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,2.0,0.0,2.0,0.0,1.0,14.0,9.0
0022400290,1610612745,HOU,Houston,203500,Steven Adams,Steven,,,7:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0
0022400290,1610612745,HOU,Houston,1642263,Reed Sheppard,Reed,,,5:53,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0022400290,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,5:51,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
0022400290,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612745,HOU,Houston,1629111,Jock Landale,Jock,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612745,HOU,Houston,1629098,Jack McVeigh,Jack,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612745,HOU,Houston,1630256,Jae'Sean Tate,Jae'Sean,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,F,,45:20,5.0,12.0,0.417,0.0,5.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,11.0,-10.0
0022400290,1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,Guerschon,F,,43:07,7.0,12.0,0.583,4.0,6.0,0.667,4.0,8.0,0.5,3.0,4.0,7.0,2.0,1.0,1.0,2.0,4.0,22.0,-1.0
0022400290,1610612755,PHI,Philadelphia,203083,Andre Drummond,Andre,C,,29:08,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,3.0,6.0,9.0,2.0,2.0,0.0,2.0,3.0,6.0,-7.0
0022400290,1610612755,PHI,Philadelphia,1642272,Jared McCain,Jared,G,,41:02,6.0,19.0,0.316,0.0,7.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,1.0,1.0,0.0,3.0,0.0,15.0,-10.0
0022400290,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,45:03,14.0,34.0,0.412,6.0,12.0,0.5,5.0,5.0,1.0,0.0,2.0,2.0,10.0,5.0,0.0,4.0,4.0,39.0,-5.0
0022400290,1610612755,PHI,Philadelphia,1630231,KJ Martin,KJ,,,22:19,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,6.0,8.0,-5.0
0022400290,1610612755,PHI,Philadelphia,201569,Eric Gordon,Eric,,,7:16,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-10.0
0022400290,1610612755,PHI,Philadelphia,202704,Reggie Jackson,Reggie,,,5:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0
0022400290,1610612755,PHI,Philadelphia,1641741,Ricky Council IV,Ricky,,,26:41,5.0,7.0,0.714,2.0,3.0,0.667,0.0,0.0,0.0,1.0,9.0,10.0,1.0,1.0,1.0,1.0,2.0,12.0,9.0
0022400290,1610612755,PHI,Philadelphia,1641737,Adem Bona,Adem,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612755,PHI,Philadelphia,1630288,Jeff Dowtin Jr.,Jeff,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612755,PHI,Philadelphia,1642348,Justin Edwards,Justin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400290,1610612755,PHI,Philadelphia,1631311,Lester Quinones,Lester,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612758,SAC,Sacramento,201942,DeMar DeRozan,DeMar,F,,41:13,12.0,17.0,0.706,0.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,7.0,1.0,0.0,1.0,4.0,25.0,-9.0
0022400435,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,28:34,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,5.0,-15.0
0022400435,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,25:55,6.0,13.0,0.462,2.0,3.0,0.667,0.0,0.0,0.0,4.0,8.0,12.0,7.0,0.0,0.0,1.0,6.0,14.0,-3.0
0022400435,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,G,,33:00,7.0,16.0,0.438,3.0,8.0,0.375,3.0,3.0,1.0,1.0,5.0,6.0,7.0,0.0,0.0,1.0,3.0,20.0,-12.0
0022400435,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,38:59,12.0,25.0,0.48,1.0,9.0,0.111,4.0,7.0,0.571,1.0,4.0,5.0,12.0,4.0,1.0,3.0,2.0,29.0,-7.0
0022400435,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,,,24:13,4.0,7.0,0.571,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,9.0,1.0
0022400435,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,,13:24,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,7.0
0022400435,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,23:26,2.0,8.0,0.25,0.0,5.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0,-4.0
0022400435,1610612758,SAC,Sacramento,203458,Alex Len,Alex,,,11:03,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,-8.0
0022400435,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,0:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400435,1610612758,SAC,Sacramento,203109,Jae Crowder,Jae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612758,SAC,Sacramento,1642403,Isaac Jones,Isaac,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612758,SAC,Sacramento,203926,Doug McDermott,Doug,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612758,SAC,Sacramento,1629162,Jordan McLaughlin,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612758,SAC,Sacramento,1631115,Orlando Robinson,Orlando,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400435,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,F,,32:10,5.0,8.0,0.625,3.0,5.0,0.6,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,16.0,-7.0
