GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0042400156,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,F,,35.000000:32,0.217,0.185,0.228,0.0,0.048,0.143,0.146,0.0,0.25,0.206,0.105,0.25,0.3,0.0,0.75,0.133,0.174,0.152
0042400156,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,18.000000:33,0.174,0.067,0.161,0.0,0.25,0.111,0.167,0.5,0.0,0.067,0.167,0.25,0.2,0.0,0.0,0.444,0.143,0.07
0042400156,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,37.000000:06,0.297,0.32,0.333,0.0,0.095,0.208,0.219,0.375,0.407,0.4,0.353,0.2,0.333,0.0,0.0,0.25,0.217,0.256
0042400156,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,32.000000:03,0.186,0.125,0.212,0.143,0.333,0.217,0.188,0.167,0.148,0.152,0.176,0.111,0.0,0.25,0.5,0.091,0.182,0.154
0042400156,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,39.000000:53,0.201,0.226,0.2,0.545,0.391,0.29,0.214,0.1,0.241,0.205,0.4,0.182,0.0,0.0,0.0,0.188,0.259,0.279
0042400156,1610612745,HOU,Houston,203500,Steven Adams,Steven,,,31.000000:03,0.163,0.174,0.082,0.0,0.0,0.36,0.444,0.333,0.083,0.152,0.0,0.0,0.125,0.75,0.0,0.077,0.375,0.215
0042400156,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,16.000000:06,0.105,0.25,0.143,0.4,0.214,0.0,0.0,0.0,0.154,0.111,0.143,0.0,0.571,1.0,0.25,0.25,0.0,0.205
0042400156,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,,,18.000000:38,0.135,0.2,0.125,0.333,0.231,0.0,0.0,0.125,0.154,0.143,0.143,0.4,0.0,0.0,0.0,0.2,0.0,0.163
0042400156,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,5.000000:34,0.184,0.333,0.25,1.0,0.333,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333
0042400156,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,1.000000:32,0.333,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
