GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0042400175,1610612746,LAC,LA,1626181,Norman Powell,Norman,F,,31.000000:47,0.583,0.417,0.667,0.0,0.25,0.167,0.083,0.167,0.667,0.5,0.5,1.0,0.0,0.6,0.4
0042400175,1610612746,LAC,LA,202695,Kawhi Leonard,Kawhi,F,,37.000000:21,0.733,0.267,0.7,0.1,0.15,0.2,0.15,0.0,0.6,0.286,0.714,1.0,0.0,0.375,0.625
0042400175,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,36.000000:50,1.0,0.0,0.815,0.0,0.0,0.074,0.185,0.074,0.815,0.909,0.091,0.0,0.0,0.909,0.091
0042400175,1610612746,LAC,LA,1627739,Kris Dunn,Kris,G,,25.000000:04,0.429,0.571,0.4,0.0,0.6,0.533,0.0,0.2,0.4,1.0,0.0,1.0,0.0,1.0,0.0
0042400175,1610612746,LAC,LA,201935,James Harden,James,G,,35.000000:07,0.778,0.222,0.545,0.0,0.0,0.182,0.455,0.0,0.545,0.333,0.667,0.0,0.0,0.333,0.667
0042400175,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,,,21.000000:22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1627732,Ben Simmons,Ben,,,4.000000:42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,,,14.000000:06,0.5,0.5,0.571,0.0,0.429,0.0,0.0,0.0,0.571,0.5,0.5,1.0,0.0,0.667,0.333
0042400175,1610612746,LAC,LA,203992,Bogdan Bogdanović,Bogdan,,,23.000000:23,0.273,0.727,0.111,0.0,0.667,0.167,0.222,0.167,0.111,1.0,0.0,0.5,0.5,0.6,0.4
0042400175,1610612746,LAC,LA,1642353,Cam Christie,Cam,,,2.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1629234,Drew Eubanks,Drew,,,2.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1641757,Jordan Miller,Jordan,,,2.000000:35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0042400175,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,,2.000000:35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0042400175,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
0042400175,1610612746,LAC,LA,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,,,,,,,,,,,,,,
