GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0042400175,1610612746,LAC,LA,1626181,Norman Powell,Norman,F,,31.000000:47,0.184,0.2,0.226,0.333,0.333,0.063,0.045,0.0,0.182,0.138,0.2,0.125,0.0,0.0,0.0,0.133,0.125,0.174
0042400175,1610612746,LAC,LA,202695,Kawhi Leonard,Kawhi,F,,37.000000:21,0.248,0.211,0.25,0.111,0.2,0.231,0.318,0.333,0.35,0.346,0.393,0.143,0.25,0.25,0.333,0.111,0.412,0.204
0042400175,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,36.000000:50,0.268,0.314,0.268,0.0,0.0,0.357,0.333,0.5,0.111,0.208,0.038,0.125,0.0,0.333,0.333,0.125,0.222,0.293
0042400175,1610612746,LAC,LA,1627739,Kris Dunn,Kris,G,,25.000000:04,0.141,0.273,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.667,0.167,0.0,0.25,0.0,0.25
0042400175,1610612746,LAC,LA,201935,James Harden,James,G,,35.000000:07,0.22,0.111,0.158,0.0,0.125,0.278,0.308,0.125,0.304,0.258,0.294,0.444,0.5,0.0,0.4,0.267,0.263,0.147
0042400175,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,,,21.000000:22,0.061,0.0,0.048,0.0,0.105,0.0,0.0,0.286,0.333,0.316,0.118,0.333,0.0,0.667,0.0,0.2,0.0,0.0
0042400175,1610612746,LAC,LA,1627732,Ben Simmons,Ben,,,4.000000:42,0.078,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,,,14.000000:06,0.174,0.273,0.214,0.5,0.273,0.0,0.0,0.167,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.241
0042400175,1610612746,LAC,LA,203992,Bogdan Bogdanović,Bogdan,,,23.000000:23,0.286,0.227,0.244,0.444,0.381,0.667,0.4,0.167,0.154,0.158,0.313,0.667,0.0,0.0,0.2,0.556,0.25,0.305
0042400175,1610612746,LAC,LA,1642353,Cam Christie,Cam,,,2.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612746,LAC,LA,1629234,Drew Eubanks,Drew,,,2.000000:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0042400175,1610612746,LAC,LA,1641757,Jordan Miller,Jordan,,,2.000000:35,0.5,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
0042400175,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,,2.000000:35,0.167,0.333,0.167,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
0042400175,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400175,1610612746,LAC,LA,201988,Patty Mills,Patty,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400175,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,37.000000:14,0.122,0.114,0.143,0.188,0.192,0.077,0.063,0.0,0.083,0.065,0.037,0.0,0.0,0.25,0.167,0.235,0.118,0.12
0042400175,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,36.000000:38,0.202,0.189,0.172,0.077,0.083,0.533,0.474,0.333,0.087,0.138,0.083,0.143,0.0,0.0,0.25,0.25,0.368,0.225
0042400175,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,36.000000:34,0.203,0.118,0.188,0.077,0.143,0.286,0.278,0.125,0.346,0.294,0.522,0.286,0.167,0.4,0.375,0.059,0.313,0.137
0042400175,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,36.000000:34,0.107,0.147,0.116,0.077,0.071,0.0,0.111,0.5,0.308,0.353,0.13,0.0,0.333,0.0,0.25,0.235,0.063,0.116
0042400175,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,40.000000:02,0.31,0.405,0.351,0.471,0.438,0.083,0.063,0.0,0.192,0.152,0.28,0.167,0.5,0.167,0.0,0.095,0.176,0.381
0042400175,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,25.000000:19,0.343,0.348,0.333,0.429,0.375,0.222,0.2,0.0,0.067,0.056,0.077,0.667,0.0,0.0,0.0,0.333,0.2,0.339
0042400175,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,8.000000:29,0.103,0.125,0.111,0.0,0.0,0.0,0.0,1.0,0.167,0.286,0.25,0.0,0.5,0.5,0.0,0.25,0.0,0.105
0042400175,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,9.000000:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.333,0.0,0.0,1.0,0.0,0.5,0.0,0.0
0042400175,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,,1.000000:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,1.000000:56,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,1.000000:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042400175,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,1.000000:56,0.231,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5
0042400175,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,1.000000:56,0.231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0042400175,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0022400087,1610612746,LAC,LA,1629611,Terance Mann,Terance,F,,20.000000:53,0.091,0.0,0.118,0.0,0.133,0.0,0.0,0.333,0.133,0.167,0.077,0.0,0.0,0.0,0.0,0.286,0.143,0.0
0022400087,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,F,,26.000000:46,0.195,0.174,0.186,0.167,0.235,0.0,0.0,0.0,0.059,0.05,0.053,0.333,0.25,0.5,0.0,0.154,0.111,0.148
0022400087,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,39.000000:04,0.249,0.314,0.258,0.0,0.0,0.25,0.3,0.571,0.458,0.484,0.143,0.214,0.0,0.25,0.25,0.235,0.313,0.273
0022400087,1610612746,LAC,LA,1626181,Norman Powell,Norman,G,,33.000000:11,0.309,0.467,0.375,0.778,0.478,0.167,0.214,0.167,0.105,0.12,0.0,0.0,0.25,0.0,0.0,0.059,0.286,0.457
