GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0022400982,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,F,,18.000000:38,0.095,0.0,0.083,0.0,0.2,0.0,0.0,0.5,0.263,0.286,0.417,0.333,1.0,0.0,0.0,0.3,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,F,,35.000000:28,0.158,0.194,0.138,0.286,0.19,0.143,0.211,0.143,0.241,0.222,0.15,0.222,0.0,0.0,0.143,0.214,0.235,0.193
0022400982,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,Isaiah,C,,32.000000:26,0.238,0.333,0.242,0.0,0.0,0.2,0.231,0.333,0.286,0.293,0.12,0.25,0.0,0.0,0.2,0.231,0.231,0.293
0022400982,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,G,,27.000000:01,0.134,0.16,0.137,0.333,0.154,0.0,0.0,0.2,0.13,0.143,0.071,0.25,0.5,0.0,0.0,0.182,0.0,0.148
0022400982,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,33.000000:35,0.434,0.333,0.422,0.0,0.278,0.75,0.688,0.167,0.037,0.061,0.4,0.2,0.0,0.333,0.4,0.083,0.538,0.369
0022400982,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,Dillon,,,6.000000:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,Jaylin,,,13.000000:47,0.033,0.077,0.04,0.25,0.125,0.0,0.0,0.0,0.2,0.143,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.081
0022400982,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,Alex,,,22.000000:58,0.126,0.174,0.14,0.0,0.067,0.167,0.2,0.0,0.15,0.13,0.313,0.167,0.5,0.5,0.167,0.182,0.313,0.154
0022400982,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,29.000000:39,0.208,0.25,0.235,0.625,0.409,0.133,0.095,0.0,0.24,0.194,0.111,0.143,0.0,0.0,0.4,0.111,0.1,0.268
0022400982,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,,,19.000000:11,0.196,0.158,0.229,0.167,0.286,0.222,0.182,0.667,0.111,0.19,0.2,0.0,0.0,0.5,0.333,0.0,0.154,0.17
0022400982,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,Adam,,,1.000000:05,0.41,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400982,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,Kyle,F,,26.000000:12,0.201,0.25,0.256,0.333,0.263,0.0,0.0,0.0,0.063,0.056,0.222,0.143,0.0,0.25,0.5,0.5,0.0,0.182
0022400982,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35.000000:57,0.284,0.269,0.238,0.0,0.0,0.538,0.632,0.429,0.5,0.48,0.625,0.167,0.25,0.286,0.0,0.063,0.462,0.288
0022400982,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,32.000000:43,0.163,0.125,0.151,0.0,0.167,0.154,0.105,0.5,0.188,0.25,0.0,0.333,0.25,0.333,0.0,0.231,0.154,0.118
0022400982,1610612749,MIL,Milwaukee,1627752,Taurean Prince,Taurean,G,,24.000000:41,0.133,0.2,0.146,0.0,0.167,0.0,0.059,0.0,0.083,0.067,0.125,0.25,0.667,0.0,0.0,0.167,0.091,0.136
0022400982,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,,29.000000:07,0.232,0.158,0.188,0.286,0.19,0.647,0.5,0.0,0.063,0.053,0.167,0.143,0.167,0.0,0.0,0.0,0.538,0.306
0022400982,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,Kevin,,,18.000000:33,0.26,0.214,0.273,0.429,0.286,0.25,0.2,0.0,0.5,0.286,0.1,0.0,0.0,0.0,1.0,0.2,0.167,0.256
0022400982,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,Gary,,,25.000000:10,0.209,0.25,0.239,0.3,0.409,0.067,0.118,0.0,0.077,0.053,0.154,0.0,0.5,0.0,0.0,0.133,0.111,0.211
0022400982,1610612749,MIL,Milwaukee,1630579,Jericho Sims,Jericho,,,11.000000:58,0.097,0.0,0.087,0.0,0.0,0.0,0.0,0.6,0.143,0.333,0.167,0.333,0.0,1.0,0.5,0.286,0.0,0.0
0022400982,1610612749,MIL,Milwaukee,1631260,AJ Green,AJ,,,18.000000:39,0.144,0.214,0.156,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0.077,0.25,0.0,0.0,0.0,0.231,0.0,0.17
0022400982,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,Andre,,,4.000000:37,0.244,0.25,0.2,0.0,0.25,0.0,0.0,0.333,0.333,0.333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.167
0022400982,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,4.000000:37,0.162,0.0,0.1,0.0,0.0,0.667,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.167
0022400982,1610612749,MIL,Milwaukee,1631157,Ryan Rollins,Ryan,,,3.000000:50,0.322,0.667,0.429,1.0,0.667,0.333,0.333,0.0,0.333,0.25,0.0,0.0,0.0,0.667,0.0,0.333,0.5,0.6
0022400982,1610612749,MIL,Milwaukee,1641890,Tyler Smith,Tyler,,,1.000000:58,0.231,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612749,MIL,Milwaukee,1641753,Chris Livingston,Chris,,,1.000000:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612749,MIL,Milwaukee,1631250,Pete Nance,Pete,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,24.000000:06,0.14,0.048,0.154,0.0,0.176,0.0,0.0,0.091,0.167,0.138,0.0,0.1,0.333,0.5,0.429,0.077,0.0,0.039
0042400221,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,39.000000:03,0.174,0.189,0.2,0.333,0.24,0.185,0.152,0.467,0.189,0.269,0.067,0.071,0.0,0.0,0.111,0.118,0.154,0.2
0042400221,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,42.000000:25,0.369,0.385,0.345,0.222,0.207,0.417,0.448,0.25,0.415,0.361,0.353,0.412,0.25,0.5,0.333,0.313,0.48,0.378
0042400221,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,40.000000:03,0.091,0.108,0.1,0.111,0.138,0.077,0.065,0.211,0.225,0.22,0.188,0.063,0.2,0.0,0.0,0.267,0.038,0.101
0042400221,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,44.000000:15,0.202,0.15,0.182,0.2,0.233,0.259,0.242,0.05,0.128,0.102,0.353,0.25,0.167,0.0,0.182,0.167,0.222,0.179
0042400221,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,30.000000:01,0.233,0.292,0.236,0.143,0.263,0.136,0.179,0.091,0.037,0.053,0.167,0.3,0.0,0.0,0.4,0.385,0.222,0.234
0042400221,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,14.000000:32,0.132,0.125,0.161,0.5,0.1,0.0,0.0,0.143,0.0,0.077,0.0,0.0,0.667,0.667,0.0,0.0,0.0,0.143
0042400221,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,5.000000:35,0.155,0.25,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.222
0042400221,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,
0042400221,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,F,,37.000000:38,0.244,0.152,0.25,0.167,0.273,0.211,0.231,0.182,0.217,0.206,0.211,0.143,0.222,0.2,0.5,0.038,0.222,0.165
0042400221,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,F,,27.000000:52,0.22,0.2,0.183,0.0,0.136,0.286,0.333,0.167,0.357,0.3,0.118,0.667,0.125,0.667,0.0,0.294,0.364,0.188
0042400221,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,Isaiah,C,,28.000000:57,0.189,0.24,0.2,0.0,0.0,0.0,0.0,0.444,0.238,0.3,0.083,0.333,0.0,0.167,0.5,0.294,0.0,0.169
0042400221,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,G,,29.000000:40,0.124,0.154,0.132,0.5,0.3,0.182,0.118,0.1,0.063,0.077,0.071,0.2,0.125,0.125,0.0,0.174,0.167,0.197
0042400221,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,39.000000:45,0.3,0.343,0.295,0.182,0.158,0.583,0.474,0.25,0.304,0.286,0.364,0.143,0.182,0.111,0.5,0.16,0.467,0.355
0042400221,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,12.000000:30,0.124,0.0,0.148,0.0,0.308,0.0,0.0,0.0,0.143,0.083,0.222,0.0,0.0,0.0,0.0,0.143,0.0,0.0
