GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400073,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,30.000000:18,0.7,0.3,0.519,0.0,0.333,0.333,0.148,0.0,0.519,0.286,0.714,0.667,0.333,0.4,0.6
0022400073,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,28.000000:39,0.45,0.55,0.48,0.16,0.36,0.16,0.16,0.36,0.32,0.167,0.833,0.333,0.667,0.222,0.778
0022400073,1610612738,BOS,Boston,201143,Al Horford,Al,C,,20.000000:05,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400073,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29.000000:16,0.364,0.636,0.211,0.0,0.632,0.0,0.158,0.158,0.211,0.5,0.5,0.5,0.5,0.5,0.5
0022400073,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,22.000000:45,0.75,0.25,0.286,0.0,0.0,0.0,0.714,0.286,0.286,1.0,0.0,0.0,0.0,1.0,0.0
0022400073,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,16.000000:13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5
0022400073,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:57,0.091,0.909,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.8,0.2
0022400073,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,15.000000:26,0.25,0.75,0.25,0.0,0.75,0.25,0.0,0.625,0.25,1.0,0.0,1.0,0.0,1.0,0.0
0022400073,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,13.000000:38,0.857,0.143,0.833,0.0,0.0,0.167,0.167,0.167,0.833,0.4,0.6,0.0,0.0,0.4,0.6
0022400073,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,10.000000:08,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
