GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400622,1610612757,POR,Portland,1641739,Toumani Camara,Toumani,F,,34.000000:10,0.889,0.111,0.625,0.0,0.188,0.125,0.188,0.438,0.625,1.0,0.0,1.0,0.0,1.0,0.0
0022400622,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,33.000000:45,0.455,0.545,0.333,0.0,0.5,0.0,0.167,0.167,0.333,0.5,0.5,1.0,0.0,0.75,0.25
0022400622,1610612757,POR,Portland,1629057,Robert Williams III,Robert,C,,23.000000:33,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.25
0022400622,1610612757,POR,Portland,1630166,Deni Avdija,Deni,G,,25.000000:41,0.636,0.364,0.769,0.0,0.0,0.154,0.231,0.154,0.769,0.4,0.6,0.0,0.0,0.4,0.6
0022400622,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,32.000000:10,0.6,0.4,0.476,0.095,0.429,0.0,0.095,0.095,0.381,0.2,0.8,0.0,1.0,0.125,0.875
0022400622,1610612757,POR,Portland,1630703,Scoot Henderson,Scoot,,,13.000000:50,0.75,0.25,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400622,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,,,24.000000:28,0.636,0.364,0.571,0.0,0.429,0.0,0.0,0.286,0.571,1.0,0.0,0.0,1.0,0.667,0.333
0022400622,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,,,19.000000:18,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0022400622,1610612757,POR,Portland,1631200,Kris Murray,Kris,,,12.000000:01,0.667,0.333,0.667,0.0,0.0,0.0,0.333,0.167,0.667,1.0,0.0,0.0,0.0,1.0,0.0
0022400622,1610612757,POR,Portland,1630625,Dalano Banton,Dalano,,,13.000000:12,0.556,0.444,0.4,0.0,0.6,0.6,0.0,0.2,0.4,0.0,1.0,1.0,0.0,0.5,0.5
0022400622,1610612757,POR,Portland,1631303,Justin Minaya,Justin,,,1.000000:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400622,1610612757,POR,Portland,1631121,Bryce McGowens,Bryce,,,1.000000:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400622,1610612757,POR,Portland,1641712,Rayan Rupert,Rayan,,,1.000000:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400622,1610612757,POR,Portland,1641871,Duop Reath,Duop,,,1.000000:58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
