GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400897,1610612742,DAL,Dallas,202691,Klay Thompson,Klay,F,,34.000000:04,100.3,101.4,141.6,143.1,-41.3,-41.7,0.19,0.0,12.9,0.026,0.125,0.063,0.0,0.519,0.519,0.346,0.352,102.49,101.45,84.54,72,0.109
0022400897,1610612742,DAL,Dallas,1630230,Naji Marshall,Naji,F,,32.000000:17,98.0,101.4,123.3,123.6,-25.4,-22.2,0.095,0.67,8.7,0.05,0.333,0.164,13.0,0.611,0.597,0.266,0.267,109.04,107.05,89.21,72,0.133
0022400897,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,23.000000:47,112.5,109.8,126.4,128.0,-13.8,-18.2,0.19,4.0,44.4,0.077,0.063,0.071,11.1,0.75,0.75,0.088,0.093,101.31,101.92,84.93,51,0.051
0022400897,1610612742,DAL,Dallas,1631108,Max Christie,Max,G,,35.000000:57,95.0,97.5,122.6,124.1,-27.6,-26.6,0.036,1.0,5.6,0.0,0.071,0.027,5.6,0.375,0.395,0.193,0.197,107.51,105.48,87.9,79,0.027
0022400897,1610612742,DAL,Dallas,203915,Spencer Dinwiddie,Spencer,G,,29.000000:27,99.2,98.5,133.4,134.8,-34.2,-36.3,0.25,6.0,37.5,0.0,0.045,0.017,6.3,0.5,0.457,0.135,0.142,108.58,108.39,90.32,67,0.059
0022400897,1610612742,DAL,Dallas,1630314,Brandon Williams,Brandon,,,34.000000:10,101.9,105.3,125.3,123.1,-23.4,-17.8,0.308,2.67,30.8,0.0,0.172,0.072,11.5,0.467,0.467,0.222,0.224,108.96,108.18,90.15,76,0.084
0022400897,1610612742,DAL,Dallas,1630556,Kessler Edwards,Kessler,,,25.000000:31,95.8,96.4,133.5,133.9,-37.7,-37.6,0.158,3.0,37.5,0.0,0.083,0.038,12.5,0.875,0.875,0.088,0.089,104.85,104.4,87.0,55,0.068
0022400897,1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,Olivier-Maxence,,,24.000000:47,97.4,100.0,124.9,124.6,-27.5,-24.6,0.1,0.0,18.2,0.0,0.1,0.041,0.0,0.5,0.514,0.15,0.151,111.71,110.4,92.0,57,0.061
0022400897,1610612742,DAL,Dallas,203957,Danté Exum,Danté,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400897,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
