GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0042400175,1610612746,LAC,LA,1626181,Norman Powell,Norman,F,,31.000000:47,108.4,104.5,121.6,126.6,-13.3,-22.0,0.15,3.0,18.8,0.0,0.121,0.062,6.3,0.458,0.482,0.176,0.184,98.38,98.16,81.8,66,0.065
0042400175,1610612746,LAC,LA,202695,Kawhi Leonard,Kawhi,F,,37.000000:21,138.7,138.0,141.0,147.9,-2.3,-9.9,0.367,11.0,36.7,0.074,0.233,0.158,3.3,0.567,0.553,0.244,0.248,93.3,91.27,76.05,71,0.131
0042400175,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,36.000000:50,134.2,131.4,149.2,155.1,-15.0,-23.6,0.042,1.0,4.8,0.115,0.071,0.093,4.8,0.733,0.729,0.26,0.268,91.4,90.57,75.48,70,0.113
0042400175,1610612746,LAC,LA,1627739,Kris Dunn,Kris,G,,25.000000:04,129.1,125.0,132.8,138.3,-3.7,-13.3,0.125,0.0,22.2,0.0,0.0,0.0,0.0,1.071,1.071,0.137,0.141,91.41,90.99,75.82,48,0.126
0042400175,1610612746,LAC,LA,201935,James Harden,James,G,,35.000000:07,108.0,102.7,123.6,128.2,-15.6,-25.4,0.208,1.25,22.7,0.028,0.2,0.113,18.2,0.333,0.439,0.207,0.22,97.76,98.41,82.01,73,0.056
0042400175,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,,,21.000000:22,131.1,131.0,140.4,144.2,-9.3,-13.2,0.095,2.0,40.0,0.087,0.25,0.154,20.0,0.0,0.0,0.059,0.061,96.77,95.51,79.59,42,0.026
0042400175,1610612746,LAC,LA,1627732,Ben Simmons,Ben,,,4.000000:42,50.5,46.2,75.1,83.3,-24.6,-37.2,0.0,0.0,0.0,0.0,0.125,0.059,0.0,0.0,0.0,0.067,0.078,128.68,127.66,106.38,13,0.05
0042400175,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,,,14.000000:06,101.7,100.0,135.6,130.0,-33.9,-30.0,0.0,0.0,0.0,0.053,0.0,0.033,0.0,0.583,0.583,0.162,0.174,97.56,100.48,83.74,29,0.075
0042400175,1610612746,LAC,LA,203992,Bogdan Bogdanović,Bogdan,,,23.000000:23,127.2,122.9,140.4,145.7,-13.2,-22.7,0.294,2.5,25.0,0.04,0.125,0.073,10.0,0.636,0.705,0.268,0.286,96.6,96.48,80.4,48,0.1
0042400175,1610612746,LAC,LA,1642353,Cam Christie,Cam,,,2.000000:35,133.3,133.3,131.6,140.0,1.8,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.17,102.19,85.16,6,0.071
0042400175,1610612746,LAC,LA,1629234,Drew Eubanks,Drew,,,2.000000:35,133.3,133.3,131.6,140.0,1.8,-6.7,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,105.17,102.19,85.16,6,0.0
0042400175,1610612746,LAC,LA,1641757,Jordan Miller,Jordan,,,2.000000:35,133.3,133.3,131.6,140.0,1.8,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.429,0.5,105.17,102.19,85.16,6,0.0
0042400175,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,,2.000000:35,133.3,133.3,131.6,140.0,1.8,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.143,0.167,105.17,102.19,85.16,6,0.214
0042400175,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0042400175,1610612746,LAC,LA,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0042400175,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,37.000000:14,155.9,160.3,117.6,115.3,38.3,45.0,0.026,0.0,9.1,0.0,0.067,0.034,0.0,0.65,0.67,0.122,0.122,93.85,93.46,77.89,73,0.043
0042400175,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,36.000000:38,139.0,143.7,125.9,127.1,13.1,16.5,0.067,2.0,11.1,0.069,0.065,0.067,5.6,0.682,0.769,0.2,0.202,94.37,92.37,76.98,71,0.095
0042400175,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,36.000000:34,125.1,130.1,107.6,105.5,17.5,24.7,0.4,6.0,41.4,0.027,0.243,0.135,6.9,0.346,0.428,0.202,0.203,96.8,95.82,79.85,73,0.147
0042400175,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,36.000000:34,125.1,130.1,107.6,105.5,17.5,24.7,0.103,0.0,25.0,0.108,0.216,0.162,0.0,0.688,0.619,0.107,0.107,96.8,95.82,79.85,73,0.107
0042400175,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,40.000000:02,141.2,144.9,121.0,121.5,20.2,23.4,0.28,7.0,20.6,0.0,0.128,0.068,2.9,0.808,0.813,0.307,0.31,95.53,94.12,78.43,78,0.231
0042400175,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,25.000000:19,118.3,121.6,131.0,126.9,-12.6,-5.4,0.067,0.25,5.0,0.0,0.037,0.02,20.0,0.633,0.661,0.345,0.343,97.45,97.64,81.37,51,0.071
0042400175,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,8.000000:29,103.0,105.6,90.6,85.0,12.4,20.6,0.143,0.0,33.3,0.1,0.083,0.091,0.0,0.5,0.5,0.105,0.103,105.26,107.53,89.61,18,0.127
0042400175,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,9.000000:30,179.0,168.4,159.9,166.7,19.1,1.8,0.154,0.0,100.0,0.0,0.286,0.2,0.0,0.0,0.0,0.0,0.0,92.56,93.47,77.89,19,0.037
0042400175,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,,1.000000:56,92.6,100.0,200.0,200.0,-107.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.28,99.31,82.76,4,0.0
0042400175,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,1.000000:56,92.6,100.0,200.0,200.0,-107.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,0.231,103.28,99.31,82.76,4,-0.095
0042400175,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,1.000000:56,92.6,100.0,200.0,200.0,-107.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.28,99.31,82.76,4,0.0
0042400175,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,1.000000:56,92.6,100.0,200.0,200.0,-107.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758,0.25,0.231,103.28,99.31,82.76,4,0.143
0042400175,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,1.000000:56,92.6,100.0,200.0,200.0,-107.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.231,103.28,99.31,82.76,4,0.19
0042400175,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400087,1610612746,LAC,LA,1629611,Terance Mann,Terance,F,,20.000000:53,90.8,88.1,120.7,120.9,-29.9,-32.8,0.067,0.0,20.0,0.053,0.1,0.077,0.0,0.0,0.0,0.089,0.091,96.35,97.69,81.4,42,-0.029
0022400087,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,F,,26.000000:46,114.2,110.9,126.7,125.5,-12.4,-14.5,0.053,0.33,8.3,0.0,0.042,0.023,25.0,0.563,0.563,0.19,0.195,96.73,98.63,82.19,55,0.028
0022400087,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,39.000000:04,113.7,114.3,121.3,120.5,-7.6,-6.2,0.167,1.33,16.0,0.125,0.282,0.211,12.0,0.647,0.655,0.244,0.249,95.16,95.24,79.37,77,0.162
0022400087,1610612746,LAC,LA,1626181,Norman Powell,Norman,G,,33.000000:11,124.3,124.6,126.4,129.2,-2.0,-4.6,0.0,0.0,0.0,0.037,0.065,0.052,0.0,0.833,0.829,0.306,0.309,95.22,94.04,78.36,65,0.207
0022400087,1610612746,LAC,LA,201935,James Harden,James,G,,37.000000:45,117.2,118.7,111.3,110.3,5.9,8.4,0.593,2.29,40.0,0.0,0.154,0.088,17.5,0.5,0.688,0.296,0.297,97.37,97.27,81.06,75,0.172
0022400087,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,,,21.000000:30,114.0,120.9,77.6,77.8,36.4,43.2,0.176,0.0,75.0,0.042,0.094,0.071,0.0,0.0,0.568,0.019,0.019,101.2,98.21,81.84,43,0.071
0022400087,1610612746,LAC,LA,1629645,Kevin Porter Jr.,Kevin,,,14.000000:48,90.1,90.3,64.4,64.5,25.7,25.8,0.125,0.5,7.7,0.059,0.045,0.051,15.4,0.2,0.2,0.324,0.333,100.8,100.54,83.78,31,-0.164
0022400087,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,,23.000000:41,128.8,135.4,88.5,84.3,40.3,51.1,0.136,0.0,37.5,0.042,0.031,0.036,0.0,0.0,0.0,0.086,0.085,100.38,100.3,83.58,48,-0.007
0022400087,1610612746,LAC,LA,1627739,Kris Dunn,Kris,,,18.000000:38,101.2,105.3,86.6,84.2,14.6,21.1,0.091,1.0,12.5,0.045,0.2,0.128,12.5,0.917,0.917,0.152,0.15,98.51,97.89,81.57,38,0.186
0022400087,1610612746,LAC,LA,1630539,Kai Jones,Kai,,,3.000000:44,58.1,57.1,68.3,71.4,-10.2,-14.3,0.0,0.0,0.0,0.167,0.167,0.167,0.0,0.0,0.0,0.0,0.0,91.29,90.0,75.0,7,-0.8
0022400087,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400087,1610612746,LAC,LA,1630538,Bones Hyland,Bones,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400087,1610612746,LAC,LA,1641757,Jordan Miller,Jordan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400087,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,37.000000:57,114.6,116.0,115.0,115.1,-0.4,0.9,0.115,3.0,17.6,0.053,0.2,0.123,5.9,0.308,0.335,0.161,0.169,94.19,93.58,77.99,75,0.069
0022400087,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,35.000000:51,122.8,123.6,120.6,122.5,2.2,1.1,0.071,0.0,14.3,0.056,0.1,0.076,0.0,0.35,0.425,0.143,0.147,96.83,95.73,79.78,72,0.043
0022400087,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,36.000000:46,123.7,124.3,114.6,116.4,9.1,7.9,0.222,0.8,10.3,0.083,0.2,0.136,12.8,0.673,0.694,0.412,0.425,96.95,95.96,79.96,74,0.209
0022400087,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,34.000000:16,108.1,108.5,108.3,108.6,-0.2,-0.1,0.048,1.0,11.1,0.028,0.207,0.108,11.1,0.75,0.799,0.099,0.104,99.04,98.75,82.3,71,0.107
0022400087,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,36.000000:51,120.6,121.9,115.9,113.7,4.7,8.2,0.217,2.5,21.7,0.0,0.061,0.028,8.7,0.607,0.679,0.209,0.217,94.7,95.09,79.24,73,0.141
0022400087,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,16.000000:12,77.9,75.0,106.4,111.4,-28.5,-36.4,0.5,3.0,33.3,0.042,0.067,0.051,11.1,0.8,0.8,0.15,0.159,105.6,105.19,87.65,36,0.111
0022400087,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,11.000000:46,62.3,60.0,91.4,88.0,-29.1,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.148,0.159,98.23,101.98,84.99,25,-0.171
