GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0022400073,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,30.000000:18,0.327,0.345,0.345,0.3,0.24,0.286,0.263,0.167,0.292,0.267,0.214,0.286,0.8,0.0,0.25,0.1,0.308,0.329
0022400073,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,28.000000:39,0.346,0.321,0.345,0.25,0.407,0.5,0.583,0.4,0.36,0.367,0.429,0.167,0.333,0.0,0.2,0.1,0.375,0.329
0022400073,1610612738,BOS,Boston,201143,Al Horford,Al,C,,20.000000:05,0.083,0.0,0.051,0.0,0.053,0.0,0.0,0.333,0.211,0.227,0.125,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0022400073,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29.000000:16,0.189,0.182,0.177,0.286,0.259,0.5,0.444,0.143,0.111,0.118,0.25,0.125,0.25,0.0,0.167,0.091,0.444,0.221
0022400073,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,22.000000:45,0.152,0.05,0.1,0.0,0.048,0.417,0.333,0.0,0.111,0.1,0.111,0.333,0.0,0.0,0.333,0.3,0.333,0.115
0022400073,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,16.000000:13,0.073,0.118,0.091,0.0,0.0,0.0,0.0,0.2,0.25,0.235,0.125,0.0,0.0,0.0,0.0,0.667,0.0,0.083
0022400073,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:57,0.165,0.2,0.216,0.455,0.385,0.0,0.0,0.0,0.067,0.043,0.167,0.0,0.0,0.0,0.333,0.083,0.0,0.195
0022400073,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,15.000000:26,0.139,0.2,0.138,0.222,0.176,0.0,0.0,0.0,0.143,0.083,0.111,0.333,0.0,0.0,0.0,0.125,0.0,0.17
0022400073,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,13.000000:38,0.26,0.385,0.259,0.0,0.071,0.4,0.333,0.8,0.3,0.467,0.0,0.2,0.0,0.0,1.0,0.667,0.167,0.333
0022400073,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,10.000000:08,0.122,0.0,0.188,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.2,0.167,0.0
0022400073,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,,8.000000:04,0.215,0.5,0.25,0.0,0.25,0.4,0.333,0.0,0.143,0.1,0.0,0.0,0.0,0.0,0.0,0.333,0.2,0.444
0022400073,1610612738,BOS,Boston,1631120,JD Davison,JD,,,8.000000:04,0.215,0.0,0.083,0.0,0.125,0.0,0.0,0.0,0.143,0.1,0.5,0.75,0.0,0.0,0.0,0.333,0.0,0.0
0022400073,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,,5.000000:33,0.157,0.0,0.125,0.0,0.0,0.333,0.5,1.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.667,0.143
0022400073,1610612738,BOS,Boston,1641809,Drew Peterson,Drew,,,3.000000:54,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,1.0,0.667,0.0,0.0,0.0,0.0
0022400073,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,29.000000:50,0.126,0.043,0.034,0.0,0.0,0.667,0.667,0.167,0.217,0.207,0.462,0.375,0.2,0.0,0.0,0.0,0.364,0.131
0022400073,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,27.000000:39,0.245,0.25,0.276,0.0,0.185,0.0,0.0,0.0,0.105,0.077,0.077,0.125,0.2,0.2,0.0,0.111,0.091,0.2
0022400073,1610612764,WAS,Washington,1642259,Alex Sarr,Alex,C,,21.000000:52,0.133,0.071,0.167,0.0,0.238,0.0,0.0,0.333,0.286,0.294,0.111,0.0,0.0,0.5,0.0,0.286,0.0,0.054
0022400073,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,32.000000:29,0.274,0.321,0.258,1.0,0.379,0.25,0.2,0.0,0.043,0.033,0.25,0.4,0.667,0.2,0.0,0.375,0.462,0.371
0022400073,1610612764,WAS,Washington,1642267,Bub Carrington,Bub,G,,25.000000:53,0.152,0.063,0.122,0.0,0.087,0.143,0.2,0.0,0.176,0.143,0.2,0.333,0.0,0.5,0.0,0.273,0.125,0.068
0022400073,1610612764,WAS,Washington,202685,Jonas Valančiūnas,Jonas,,,20.000000:13,0.308,0.444,0.406,0.0,0.0,0.286,0.25,1.0,0.273,0.385,0.133,0.0,0.0,0.0,0.0,0.0,0.222,0.4
0022400073,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,24.000000:05,0.131,0.143,0.158,0.0,0.273,0.0,0.0,0.0,0.385,0.333,0.176,0.083,0.0,0.0,0.0,0.2,0.091,0.118
0022400073,1610612764,WAS,Washington,1642273,Kyshawn George,Kyshawn,,,20.000000:17,0.131,0.105,0.171,0.0,0.4,0.0,0.0,0.0,0.25,0.231,0.133,0.0,0.5,0.0,0.0,0.273,0.143,0.091
0022400073,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,8.000000:48,0.242,0.222,0.273,0.0,0.143,1.0,0.5,0.0,0.0,0.0,0.286,0.0,0.333,0.0,0.667,0.0,0.5,0.286
