GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0022400142,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,F,,34.000000:49,0.158,0.139,0.185,0.0,0.25,0.0,0.0,0.125,0.414,0.351,0.16,0.083,0.125,0.25,0.0,0.063,0.0,0.111
0022400142,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,30.000000:58,0.244,0.355,0.271,0.4,0.214,0.231,0.222,0.222,0.167,0.182,0.0,0.0,0.429,0.4,0.667,0.25,0.267,0.338
0022400142,1610612763,MEM,Memphis,1641744,Zach Edey,Zach,C,,21.000000:59,0.209,0.2,0.189,0.0,0.0,0.182,0.154,0.714,0.238,0.357,0.071,0.3,0.2,0.5,0.5,0.25,0.182,0.185
0022400142,1610612763,MEM,Memphis,1642377,Jaylen Wells,Jaylen,G,,36.000000:14,0.141,0.167,0.164,0.333,0.267,0.077,0.056,0.222,0.1,0.128,0.083,0.1,0.0,0.0,0.0,0.188,0.118,0.165
0022400142,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,G,,31.000000:25,0.289,0.2,0.228,0.0,0.091,0.5,0.5,0.0,0.2,0.158,0.571,0.5,0.286,0.0,0.333,0.067,0.429,0.225
0022400142,1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,Scotty,,,29.000000:01,0.175,0.129,0.17,0.111,0.118,0.3,0.231,0.0,0.154,0.125,0.52,0.2,0.333,0.0,0.0,0.231,0.273,0.148
0022400142,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,26.000000:09,0.133,0.12,0.116,0.182,0.211,0.0,0.0,0.0,0.083,0.074,0.091,0.214,0.0,0.0,0.0,0.357,0.0,0.119
0022400142,1610612763,MEM,Memphis,1630643,Jay Huff,Jay,,,14.000000:12,0.305,0.636,0.4,0.625,0.5,0.333,0.25,0.5,0.235,0.263,0.1,0.0,0.0,1.0,1.0,0.25,0.25,0.606
0022400142,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,,,13.000000:04,0.163,0.111,0.148,0.0,0.0,0.0,0.5,0.0,0.25,0.143,0.0,0.0,0.5,0.333,0.0,0.286,0.25,0.103
0022400142,1610612763,MEM,Memphis,1642530,Yuki Kawamura,Yuki,,,1.000000:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612763,MEM,Memphis,1630658,Colin Castleton,Colin,,,0.000000:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612763,MEM,Memphis,1629723,John Konchar,John,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,
0022400142,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,F,,27.000000:16,0.246,0.294,0.294,0.444,0.37,0.0,0.0,0.25,0.176,0.19,0.0,0.0,0.286,0.333,0.0,0.417,0.0,0.28
0022400142,1610612755,PHI,Philadelphia,1628997,Caleb Martin,Caleb,F,,27.000000:42,0.205,0.067,0.149,0.0,0.125,0.538,0.588,0.25,0.143,0.167,0.375,0.222,0.143,0.5,0.5,0.091,0.4,0.176
0022400142,1610612755,PHI,Philadelphia,203083,Andre Drummond,Andre,C,,29.000000:17,0.175,0.048,0.125,0.0,0.034,0.286,0.25,0.4,0.467,0.45,0.143,0.444,0.143,0.0,0.333,0.214,0.357,0.067
0022400142,1610612755,PHI,Philadelphia,200768,Kyle Lowry,Kyle,G,,20.000000:55,0.126,0.2,0.105,0.3,0.182,0.167,0.25,0.5,0.133,0.176,0.091,0.167,0.667,0.0,0.0,0.143,0.2,0.217
0022400142,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,37.000000:27,0.258,0.333,0.284,0.286,0.243,0.2,0.158,0.0,0.095,0.074,0.4,0.3,0.333,0.0,0.5,0.133,0.263,0.299
0022400142,1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,Guerschon,,,18.000000:42,0.14,0.214,0.182,0.375,0.316,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.167,0.0,0.0,0.4,0.0,0.196
0022400142,1610612755,PHI,Philadelphia,1630231,KJ Martin,KJ,,,20.000000:18,0.064,0.05,0.056,0.0,0.0,0.25,0.222,0.0,0.3,0.231,0.083,0.0,0.0,1.0,0.0,0.5,0.125,0.07
0022400142,1610612755,PHI,Philadelphia,201569,Eric Gordon,Eric,,,22.000000:26,0.152,0.235,0.15,0.182,0.13,0.0,0.0,0.5,0.0,0.111,0.182,0.286,0.0,0.0,0.0,0.1,0.0,0.179
0022400142,1610612755,PHI,Philadelphia,1642272,Jared McCain,Jared,,,16.000000:36,0.41,0.444,0.444,0.25,0.353,1.0,1.0,0.25,0.375,0.333,0.083,0.2,0.25,0.0,0.667,0.143,0.5,0.422
0022400142,1610612755,PHI,Philadelphia,202704,Reggie Jackson,Reggie,,,8.000000:37,0.259,0.143,0.333,0.25,0.444,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0022400142,1610612755,PHI,Philadelphia,1641741,Ricky Council IV,Ricky,,,7.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612755,PHI,Philadelphia,1630288,Jeff Dowtin Jr.,Jeff,,,1.000000:27,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612755,PHI,Philadelphia,1641737,Adem Bona,Adem,,,1.000000:27,0.4,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
0022400227,1610612756,PHX,Phoenix,1626220,Royce O'Neale,Royce,F,,21.000000:55,0.224,0.133,0.245,0.2,0.261,0.0,0.0,0.091,0.286,0.2,0.5,0.167,0.111,0.0,0.167,0.25,0.0,0.125
0022400227,1610612756,PHX,Phoenix,1642346,Ryan Dunn,Ryan,F,,27.000000:43,0.172,0.222,0.183,0.333,0.259,0.0,0.182,0.154,0.1,0.13,0.091,0.0,0.111,1.0,0.167,0.5,0.111,0.204
