GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042400135,1610612749,MIL,Milwaukee,1631260,AJ Green,AJ,F,,46.000000:11,6.0,11.0,0.545,6.0,10.0,0.6,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,19.0,6.0
0042400135,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,44.000000:14,9.0,17.0,0.529,1.0,2.0,0.5,11.0,17.0,0.647,2.0,18.0,20.0,13.0,2.0,2.0,7.0,5.0,30.0,-2.0
0042400135,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,C,,44.000000:00,6.0,18.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,3.0,7.0,10.0,2.0,1.0,0.0,1.0,3.0,14.0,1.0
0042400135,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,Gary,G,,48.000000:00,12.0,25.0,0.48,8.0,17.0,0.471,1.0,2.0,0.5,1.0,4.0,5.0,2.0,5.0,0.0,2.0,4.0,33.0,-8.0
0042400135,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,Kevin,G,,46.000000:34,4.0,10.0,0.4,1.0,2.0,0.5,2.0,3.0,0.667,1.0,2.0,3.0,7.0,1.0,0.0,3.0,4.0,11.0,4.0
0042400135,1610612749,MIL,Milwaukee,1630579,Jericho Sims,Jericho,,,11.000000:14,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,-3.0
0042400135,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,Kyle,,,12.000000:45,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,-1.0
0042400135,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,,,7.000000:48,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0042400135,1610612749,MIL,Milwaukee,1627752,Taurean Prince,Taurean,,,4.000000:14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0
0042400135,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042400135,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,Andre,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042400135,1610612749,MIL,Milwaukee,1641753,Chris Livingston,Chris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
