GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400142,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,F,,34.000000:49,0.583,0.417,1.0,0.0,0.0,0.6,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4
0022400142,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,30.000000:58,0.813,0.188,0.667,0.0,0.222,0.074,0.111,0.333,0.667,0.333,0.667,1.0,0.0,0.455,0.545
0022400142,1610612763,MEM,Memphis,1641744,Zach Edey,Zach,C,,21.000000:59,1.0,0.0,0.8,0.0,0.0,0.2,0.2,0.6,0.8,0.75,0.25,0.0,0.0,0.75,0.25
0022400142,1610612763,MEM,Memphis,1642377,Jaylen Wells,Jaylen,G,,36.000000:14,0.636,0.364,0.533,0.133,0.4,0.0,0.067,0.133,0.4,0.75,0.25,1.0,0.0,0.833,0.167
0022400142,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,G,,31.000000:25,0.846,0.154,0.667,0.0,0.0,0.222,0.333,0.222,0.667,0.5,0.5,0.0,0.0,0.5,0.5
0022400142,1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,Scotty,,,29.000000:01,0.778,0.222,0.5,0.0,0.25,0.167,0.25,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0
0022400142,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,26.000000:09,0.2,0.8,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0
0022400142,1610612763,MEM,Memphis,1630643,Jay Huff,Jay,,,14.000000:12,0.3,0.7,0.2,0.0,0.75,0.45,0.05,0.15,0.2,1.0,0.0,1.0,0.0,1.0,0.0
0022400142,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,,,13.000000:04,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0022400142,1610612763,MEM,Memphis,1642530,Yuki Kawamura,Yuki,,,1.000000:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612763,MEM,Memphis,1630658,Colin Castleton,Colin,,,0.000000:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400142,1610612763,MEM,Memphis,1629723,John Konchar,John,,DND - Injury/Illness,,,,,,,,,,,,,,,,
0022400142,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,F,,27.000000:16,0.333,0.667,0.143,0.0,0.857,0.0,0.0,0.143,0.143,0.0,1.0,1.0,0.0,0.8,0.2
0022400142,1610612755,PHI,Philadelphia,1628997,Caleb Martin,Caleb,F,,27.000000:42,0.571,0.429,0.222,0.0,0.0,0.222,0.778,0.444,0.222,1.0,0.0,0.0,0.0,1.0,0.0
0022400142,1610612755,PHI,Philadelphia,203083,Andre Drummond,Andre,C,,29.000000:17,0.857,0.143,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
0022400142,1610612755,PHI,Philadelphia,200768,Kyle Lowry,Kyle,G,,20.000000:55,0.0,1.0,0.0,0.0,0.9,0.0,0.1,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400142,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,37.000000:27,0.526,0.474,0.348,0.0,0.522,0.261,0.13,0.13,0.348,0.25,0.75,0.25,0.75,0.25,0.75
0022400142,1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,Guerschon,,,18.000000:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400142,1610612755,PHI,Philadelphia,1630231,KJ Martin,KJ,,,20.000000:18,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0
