GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042400156,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,F,,35.000000:32,5.0,13.0,0.385,0.0,1.0,0.0,4.0,6.0,0.667,0.0,7.0,7.0,2.0,3.0,0.0,2.0,2.0,14.0,10.0
0042400156,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,18.000000:33,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0
0042400156,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,37.000000:06,8.0,20.0,0.4,0.0,2.0,0.0,5.0,7.0,0.714,3.0,11.0,14.0,6.0,3.0,0.0,2.0,3.0,21.0,7.0
0042400156,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,32.000000:03,3.0,11.0,0.273,1.0,6.0,0.167,5.0,6.0,0.833,1.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,12.0,20.0
0042400156,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,39.000000:53,7.0,13.0,0.538,6.0,9.0,0.667,9.0,9.0,1.0,1.0,7.0,8.0,8.0,0.0,0.0,2.0,3.0,29.0,12.0
0042400156,1610612745,HOU,Houston,203500,Steven Adams,Steven,,,31.000000:03,4.0,4.0,1.0,0.0,0.0,0.0,9.0,16.0,0.563,3.0,2.0,5.0,0.0,1.0,3.0,0.0,1.0,17.0,15.0
0042400156,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,16.000000:06,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,8.0,2.0
0042400156,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,,,18.000000:38,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,8.0,9.0
0042400156,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,5.000000:34,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-8.0
0042400156,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,1.000000:32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
