GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400073,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,30.000000:18,121.7,122.4,88.9,88.2,32.9,34.2,0.158,1.5,11.1,0.032,0.206,0.123,7.4,0.575,0.608,0.32,0.327,106.84,106.93,89.11,67,0.229
0022400073,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,28.000000:39,118.2,120.6,96.3,98.4,22.0,22.2,0.316,6.0,20.0,0.065,0.25,0.164,3.3,0.525,0.542,0.338,0.346,107.79,105.55,87.96,63,0.205
0022400073,1610612738,BOS,Boston,201143,Al Horford,Al,C,,20.000000:05,114.5,118.2,78.2,79.5,36.3,38.6,0.056,0.5,20.0,0.045,0.16,0.106,40.0,0.0,0.0,0.08,0.083,107.74,105.16,87.63,44,0.02
0022400073,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,29.000000:16,128.4,130.3,83.6,84.1,44.8,46.2,0.148,4.0,22.2,0.032,0.083,0.06,5.6,0.727,0.745,0.184,0.189,106.9,105.79,88.15,66,0.158
0022400073,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,22.000000:45,120.6,124.5,89.7,92.2,30.9,32.3,0.053,0.5,11.1,0.0,0.08,0.043,22.2,0.25,0.565,0.151,0.152,108.66,105.49,87.91,49,0.022
0022400073,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,16.000000:13,133.5,133.3,104.0,100.0,29.4,33.3,0.067,0.0,25.0,0.063,0.176,0.121,0.0,0.667,0.667,0.07,0.073,103.02,105.09,87.57,36,0.045
0022400073,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,27.000000:57,131.0,128.3,107.5,110.0,23.5,18.3,0.1,0.0,15.4,0.0,0.042,0.02,0.0,0.682,0.682,0.162,0.165,103.21,103.04,85.87,60,0.088
0022400073,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,,15.000000:26,151.8,146.9,95.5,100.0,56.3,46.9,0.083,1.0,16.7,0.0,0.083,0.037,16.7,1.0,1.0,0.135,0.139,100.26,99.51,82.93,32,0.095
0022400073,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,,13.000000:38,121.5,112.5,100.8,96.8,20.7,15.7,0.0,0.0,0.0,0.267,0.231,0.25,11.1,0.714,0.761,0.243,0.26,104.57,110.9,92.42,32,0.179
0022400073,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,,10.000000:08,72.7,68.2,105.2,119.0,-32.5,-50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.122,105.16,101.84,84.87,22,-0.137
0022400073,1610612738,BOS,Boston,1631248,Baylor Scheierman,Baylor,,,8.000000:04,57.5,52.9,96.2,111.8,-38.6,-58.8,0.0,0.0,0.0,0.0,0.077,0.043,0.0,0.333,0.515,0.2,0.215,105.32,101.16,84.3,17,0.114
0022400073,1610612738,BOS,Boston,1631120,JD Davison,JD,,,8.000000:04,57.5,52.9,96.2,111.8,-38.6,-58.8,0.5,0.33,20.0,0.0,0.077,0.043,60.0,0.0,0.0,0.2,0.215,105.32,101.16,84.3,17,-0.171
0022400073,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,,5.000000:33,65.1,58.3,101.6,125.0,-36.6,-66.7,0.5,0.0,33.3,0.333,0.1,0.188,0.0,0.0,0.266,0.143,0.157,110.36,103.78,86.49,12,0.143
0022400073,1610612738,BOS,Boston,1641809,Drew Peterson,Drew,,,3.000000:54,74.0,62.5,111.5,150.0,-37.6,-87.5,0.0,0.0,0.0,0.0,0.143,0.091,100.0,0.0,0.0,0.1,0.114,107.82,98.46,82.05,8,0.222
0022400073,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,29.000000:50,93.4,95.3,121.1,123.1,-27.6,-27.8,0.273,2.0,40.0,0.028,0.143,0.085,20.0,0.5,0.725,0.125,0.126,105.68,103.78,86.48,64,0.111
