GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400982,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,F,,18.000000:38,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,F,,35.000000:28,0.556,0.444,0.5,0.0,0.375,0.125,0.125,0.25,0.5,0.75,0.25,1.0,0.0,0.833,0.167
0022400982,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,Isaiah,C,,32.000000:26,1.0,0.0,0.917,0.0,0.0,0.0,0.083,0.083,0.917,1.0,0.0,0.0,0.0,1.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,G,,27.000000:01,0.714,0.286,0.667,0.0,0.333,0.444,0.0,0.0,0.667,0.333,0.667,1.0,0.0,0.5,0.5
0022400982,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,33.000000:35,0.815,0.185,0.71,0.323,0.0,0.0,0.29,0.097,0.387,0.091,0.909,0.0,0.0,0.091,0.909
0022400982,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,Dillon,,,6.000000:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,Jaylin,,,13.000000:47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,Alex,,,22.000000:58,0.833,0.167,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5
0022400982,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,29.000000:39,0.25,0.75,0.105,0.105,0.789,0.158,0.105,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,,,19.000000:11,0.5,0.5,0.444,0.0,0.333,0.0,0.222,0.333,0.444,0.5,0.5,1.0,0.0,0.667,0.333
0022400982,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,Adam,,,1.000000:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400982,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,,DND - Injury/Illness,,,,,,,,,,,,,,,,
0022400982,1610612749,MIL,Milwaukee,1628398,Kyle Kuzma,Kyle,F,,26.000000:12,0.545,0.455,0.4,0.0,0.6,0.2,0.0,0.2,0.4,0.5,0.5,1.0,0.0,0.75,0.25
0022400982,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35.000000:57,1.0,0.0,0.667,0.095,0.0,0.238,0.333,0.095,0.571,0.286,0.714,0.0,0.0,0.286,0.714
0022400982,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,32.000000:43,0.625,0.375,0.75,0.0,0.0,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0
0022400982,1610612749,MIL,Milwaukee,1627752,Taurean Prince,Taurean,G,,24.000000:41,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0022400982,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,,29.000000:07,0.556,0.444,0.105,0.0,0.316,0.158,0.579,0.158,0.105,1.0,0.0,0.5,0.5,0.667,0.333
0022400982,1610612749,MIL,Milwaukee,1629645,Kevin Porter Jr.,Kevin,,,18.000000:33,0.556,0.444,0.0,0.0,0.818,0.0,0.182,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0022400982,1610612749,MIL,Milwaukee,1629018,Gary Trent Jr.,Gary,,,25.000000:10,0.182,0.818,0.167,0.0,0.75,0.083,0.083,0.25,0.167,1.0,0.0,1.0,0.0,1.0,0.0
