GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
0042400401,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,F,,31.000000:10,0.188,0.12,0.17,0.25,0.269,0.1,0.133,0.0,0.343,0.267,0.063,0.25,0.0,0.167,0.75,0.2,0.2,0.139
0042400401,1610612754,IND,Indiana,1627783,Pascal Siakam,Pascal,F,,34.000000:59,0.213,0.25,0.238,0.083,0.074,0.4,0.429,0.364,0.2,0.244,0.167,0.05,0.0,0.25,0.167,0.067,0.5,0.244
0042400401,1610612754,IND,Indiana,1626167,Myles Turner,Myles,C,,27.000000:37,0.27,0.217,0.208,0.222,0.217,0.375,0.308,0.556,0.148,0.25,0.0,0.462,0.0,0.5,0.0,0.231,0.4,0.238
0042400401,1610612754,IND,Indiana,1629614,Andrew Nembhard,Andrew,G,,32.000000:24,0.201,0.138,0.196,0.182,0.222,0.4,0.333,0.111,0.1,0.103,0.4,0.167,0.0,0.0,0.0,0.2,0.333,0.177
0042400401,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,38.000000:55,0.171,0.194,0.203,0.154,0.226,0.0,0.0,0.0,0.25,0.2,0.316,0.136,0.0,0.143,0.0,0.154,0.0,0.161
0042400401,1610612754,IND,Indiana,1630167,Obi Toppin,Obi,,,25.000000:18,0.207,0.286,0.237,0.385,0.348,0.0,0.0,0.0,0.192,0.167,0.154,0.2,0.0,0.0,0.0,0.182,0.0,0.266
0042400401,1610612754,IND,Indiana,1641767,Ben Sheppard,Ben,,,9.000000:05,0.096,0.2,0.143,0.25,0.286,0.0,0.0,0.0,0.5,0.286,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.176
0042400401,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,16.000000:33,0.211,0.308,0.2,0.125,0.071,0.0,0.0,0.0,0.091,0.071,0.4,0.3,1.0,0.0,0.25,0.1,0.0,0.231
0042400401,1610612754,IND,Indiana,1631097,Bennedict Mathurin,Bennedict,,,15.000000:53,0.213,0.071,0.172,0.0,0.0,0.6,0.667,0.75,0.0,0.231,0.25,0.167,0.0,1.0,0.5,0.2,0.2,0.128
0042400401,1610612754,IND,Indiana,1628418,Thomas Bryant,Thomas,,,8.000000:07,0.107,0.333,0.133,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.294
