GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0042400156,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,F,,35.000000:32,0.923,0.077,0.714,0.286,0.0,0.214,0.286,0.143,0.429,0.6,0.4,0.0,0.0,0.6,0.4
0042400156,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,18.000000:33,0.4,0.6,0.667,0.0,0.0,0.0,0.333,0.667,0.667,0.0,1.0,0.0,0.0,0.0,1.0
0042400156,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,37.000000:06,0.9,0.1,0.762,0.0,0.0,0.0,0.238,0.143,0.762,0.5,0.5,0.0,0.0,0.5,0.5
0042400156,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,32.000000:03,0.455,0.545,0.333,0.0,0.25,0.417,0.417,0.583,0.333,0.5,0.5,1.0,0.0,0.667,0.333
0042400156,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,39.000000:53,0.308,0.692,0.069,0.0,0.621,0.103,0.31,0.103,0.069,0.0,1.0,0.833,0.167,0.714,0.286
0042400156,1610612745,HOU,Houston,203500,Steven Adams,Steven,,,31.000000:03,1.0,0.0,0.471,0.0,0.0,0.0,0.529,0.235,0.471,0.75,0.25,0.0,0.0,0.75,0.25
0042400156,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,16.000000:06,0.25,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0
0042400156,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,,,18.000000:38,0.25,0.75,0.25,0.0,0.75,0.0,0.0,0.375,0.25,1.0,0.0,1.0,0.0,1.0,0.0
0042400156,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,5.000000:34,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0042400156,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,1.000000:32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
