GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400634,1610612743,DEN,Denver,1631128,Christian Braun,Christian,F,,26:11,4.0,8.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,10.0,-19.0
0022400634,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,30:30,4.0,10.0,0.4,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,-17.0
0022400634,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,32:24,9.0,13.0,0.692,2.0,4.0,0.5,0.0,1.0,0.0,1.0,2.0,3.0,11.0,0.0,0.0,7.0,0.0,20.0,-24.0
0022400634,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,G,,27:41,6.0,10.0,0.6,0.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,2.0,0.0,4.0,4.0,13.0,-17.0
0022400634,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,34:32,10.0,16.0,0.625,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,25.0,-23.0
0022400634,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,,,24:38,5.0,10.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,13.0,-10.0
0022400634,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,18:27,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,-9.0
0022400634,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,18:16,1.0,7.0,0.143,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,-12.0
0022400634,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,5:49,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0
0022400634,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,5:23,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0
0022400634,1610612743,DEN,Denver,1641790,PJ Hall,PJ,,,5:23,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0
0022400634,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,5:23,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0
0022400634,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,5:23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0
0022400634,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400634,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,Jaden,F,,31:59,6.0,8.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,4.0,1.0,1.0,0.0,2.0,13.0,25.0
0022400634,1610612750,MIN,Minnesota,203944,Julius Randle,Julius,F,,32:12,9.0,20.0,0.45,1.0,6.0,0.167,2.0,2.0,1.0,5.0,2.0,7.0,7.0,2.0,1.0,2.0,2.0,21.0,16.0
0022400634,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,29:34,6.0,8.0,0.75,0.0,0.0,0.0,2.0,3.0,0.667,4.0,10.0,14.0,5.0,4.0,0.0,0.0,2.0,14.0,26.0
0022400634,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,33:20,14.0,23.0,0.609,3.0,8.0,0.375,3.0,4.0,0.75,1.0,0.0,1.0,9.0,0.0,0.0,3.0,4.0,34.0,27.0
0022400634,1610612750,MIN,Minnesota,201144,Mike Conley,Mike,G,,22:37,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,9.0,23.0
0022400634,1610612750,MIN,Minnesota,1629675,Naz Reid,Naz,,,25:20,5.0,9.0,0.556,1.0,2.0,0.5,2.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,13.0,14.0
0022400634,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,Nickeil,,,21:24,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0
0022400634,1610612750,MIN,Minnesota,1642265,Rob Dillingham,Rob,,,19:57,4.0,9.0,0.444,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,0.0,6.0,1.0,10.0,7.0
0022400634,1610612750,MIN,Minnesota,1631169,Josh Minott,Josh,,,10:16,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,-1.0
0022400634,1610612750,MIN,Minnesota,1641740,Jaylen Clark,Jaylen,,,4:27,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0022400634,1610612750,MIN,Minnesota,1630568,Luka Garza,Luka,,,4:27,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
0022400634,1610612750,MIN,Minnesota,1631159,Leonard Miller,Leonard,,,4:27,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0022400634,1610612750,MIN,Minnesota,204060,Joe Ingles,Joe,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400814,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,17:20,7.0,8.0,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,5.0,14.0,-19.0
0022400814,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,34:52,5.0,12.0,0.417,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,2.0,12.0,14.0
0022400814,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,23:02,6.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,6.0,1.0,0.0,1.0,2.0,13.0,-3.0
0022400814,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,G,,28:05,6.0,11.0,0.545,6.0,10.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,18.0,1.0
0022400814,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,37:57,14.0,24.0,0.583,7.0,10.0,0.7,3.0,3.0,1.0,0.0,7.0,7.0,12.0,1.0,3.0,3.0,2.0,38.0,6.0
0022400814,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,,,21:25,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,4.0,3.0,6.0,12.0
0022400814,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,33:39,7.0,12.0,0.583,6.0,10.0,0.6,4.0,8.0,0.5,1.0,6.0,7.0,3.0,1.0,0.0,1.0,1.0,24.0,15.0
